rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,status,service,latitude,longitude,altitude,position_covariance,position_covariance_type
1479513000956210827,,92259,,1479513000,955889940,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.800883769989014,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000956776423,,92260,,1479513000,956459999,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.800512313842773,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000961500057,,92261,,1479513000,960912942,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.797372817993164,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000962359730,,92262,,1479513000,961556911,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.7970123291015625,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000966368643,,92263,,1479513000,965951919,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.796659469604492,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000967089771,,92264,,1479513000,966625928,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.796314716339111,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000971403202,,92265,,1479513000,970971107,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.79597806930542,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000972205424,,92266,,1479513000,971831083,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.795647621154785,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000976401777,,92267,,1479513000,975862026,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.795321464538574,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000976804334,,92268,,1479513000,976486921,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.794998645782471,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000981256263,,92269,,1479513000,980914115,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.7918925285339355,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000981789307,,92270,,1479513000,981498956,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.791566371917725,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000986456477,,92271,,1479513000,985959053,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.7912373542785645,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000986932726,,92272,,1479513000,986502885,"""/imu""",,0,0,37.397274017333984,-122.1023178100586,-7.790903568267822,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000991265108,,92273,,1479513000,990873098,"""/imu""",,0,0,37.39727783203125,-122.1023178100586,-7.790555000305176,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000991848327,,92274,,1479513000,991482973,"""/imu""",,0,0,37.39727783203125,-122.10232543945312,-7.790210723876953,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000996197796,,92275,,1479513000,995874881,"""/imu""",,0,0,37.39727783203125,-122.10232543945312,-7.789861679077148,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
1479513000996712629,,92276,,1479513000,996432065,"""/imu""",,0,0,37.39727783203125,-122.10232543945312,-7.7895097732543945,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
